id,title,genres,vote_average,vote_count,revenue,release_date,image_width,image_height
85836,Hara-Kiri: Death of a Samurai,"['Drama', 'History']",7.2,199,5435358,2011-10-15,500,750
541560,The Wind,"['Horror', 'Mystery', 'Western']",5.712,361,0,2018-05-05,500,750
133919,Scenes from a Marriage,"['Drama', 'Romance']",8.07,400,0,1974-09-15,500,750
470610,Endless,"['Romance', 'Drama', 'Fantasy']",6.7,217,439418,2020-04-09,500,750
499537,The Wolf House,"['Animation', 'Horror', 'Drama']",7.6,185,0,2018-09-26,500,750
1098239,Miles and Lies,"['Comedy', 'Romance']",7.1,105,0,2023-03-09,500,750
572151,Zombie for Sale,"['Comedy', 'Horror', 'Drama']",6.8,86,0,2019-02-13,500,750
759917,The Cursed Lesson,['Horror'],4.5,15,0,2020-11-18,500,750
36970,Oceans,"['Documentary', 'Family']",7.441,333,19406406,2010-01-22,500,750
1097354,Décolleté,"['Horror', 'Science Fiction']",0.0,0,0,2023-10-15,500,669
15925,633 Squadron,"['Drama', 'War']",6.1,70,0,1964-04-06,500,750
960170,Rainbow,"['Fantasy', 'Drama', 'Comedy', 'Music']",5.5,45,0,2022-09-18,500,713
801058,Seaspiracy,"['Documentary', 'Crime']",7.82,453,0,2021-03-24,500,750
660006,Madame Claude,"['Crime', 'Drama', 'Romance']",5.7,231,0,2021-04-02,500,750
198185,Million Dollar Arm,['Drama'],6.714,660,38307627,2014-05-09,500,750
466485,Conor McGregor: Notorious,['Documentary'],6.9,181,0,2017-11-03,500,750
369697,Norman: The Moderate Rise and Tragic Fall of a New York Fixer,"['Comedy', 'Thriller', 'Drama']",5.525,198,3814868,2016-04-14,500,750
364220,The Keeping Hours,"['Drama', 'Fantasy', 'Horror']",6.975,159,0,2017-06-15,500,750
24192,The Gospel According to St. Matthew,['Drama'],7.4,406,0,1965-03-03,500,750
493058,Banana Split,['Comedy'],6.6,138,0,2018-09-22,500,750
807862,Peter von Kant,"['Drama', 'Romance']",5.7,103,0,2022-07-06,500,750
502350,The Tree of Blood,['Drama'],6.385,156,0,2018-10-31,500,750
1174701,Paper Man,"['Thriller', 'Horror', 'Mystery', 'Crime']",2.0,1,0,2023-10-13,500,750
739366,Housewife Dealer,['Drama'],9.0,1,0,2020-08-27,500,717
661935,Love Affair(s),"['Drama', 'Romance']",6.3,205,0,2020-09-16,500,750
542921,While at War,"['Drama', 'History', 'War']",7.056,305,12277353,2019-09-27,500,750
673319,Happily,"['Comedy', 'Romance', 'Science Fiction', 'Thriller']",5.779,140,0,2021-03-19,500,750
21967,Late Autumn,"['Drama', 'Comedy']",7.7,171,0,1960-11-13,500,750
326285,American Pastoral,"['Crime', 'Drama']",6.174,739,1715728,2016-10-20,500,750
450487,Fast Color,"['Thriller', 'Science Fiction']",5.959,222,76916,2019-03-29,500,750
403357,1898: Our Last Men in the Philippines,"['War', 'Drama', 'History']",6.5,174,0,2016-12-02,500,750
450477,"Literally, Right Before Aaron","['Drama', 'Comedy']",4.8,84,0,2017-04-22,500,750
586742,Dreambuilders,"['Animation', 'Adventure', 'Family']",7.5,178,0,2020-02-06,500,750
800305,The Boy Who Killed My Parents,"['Crime', 'Drama', 'Thriller', 'Horror']",6.3,208,0,2021-09-24,500,750
821792,Bull,"['Crime', 'Thriller']",6.419,191,0,2021-11-05,500,750
767499,The Manor,"['Horror', 'Mystery']",5.527,300,0,2021-10-08,500,750
776,The Rules of the Game,"['Drama', 'Comedy', 'Romance']",7.5,661,273520,1939-07-09,500,750
1064312,The Wailing of the Maghrib,['Horror'],6.0,22,0,2023-02-09,500,750
21861,LOL (Laughing Out Loud),['Comedy'],6.524,1340,31451622,2009-02-04,500,750
10098,The Kid,"['Comedy', 'Drama']",8.142,2349,5450000,1921-01-21,500,750
786977,The Origin of Evil,"['Thriller', 'Drama']",6.426,156,0,2022-10-05,500,750
587970,So My Grandma's a Lesbian!,"['Comedy', 'Romance']",5.4,97,0,2020-09-11,500,750
1189354,Bigfoot vs Megalodon 2,"['Horror', 'Science Fiction']",5.5,2,0,2023-08-01,500,667
513413,Spider in the Web,['Thriller'],4.963,122,0,2019-04-20,500,750
422766,Windstorm 3,"['Family', 'Adventure']",7.4,137,0,2017-07-27,500,750
232898,Storm Rider,"['Family', 'Drama']",6.6,37,0,2013-10-22,500,750
22681,Homecoming,"['Horror', 'Thriller', 'Drama']",5.9,173,0,2009-07-17,500,750
40140,Marooned,"['Adventure', 'Drama', 'Science Fiction']",5.9,107,0,1969-12-11,500,750
2528,Madame Bovary,"['Romance', 'Drama', 'History']",6.3,145,1942423,1991-03-03,500,750
412758,Eat Locals,"['Action', 'Comedy', 'Horror']",5.176,128,0,2017-04-06,500,750
32924,Catchfire,"['Drama', 'Action', 'Thriller', 'Romance']",5.3,112,0,1990-04-03,500,750
428446,Walking Out,"['Adventure', 'Drama', 'Thriller', 'Mystery']",5.891,156,0,2017-01-21,500,750
643612,I'm Your Woman,"['Crime', 'Drama']",5.9,224,0,2020-10-15,500,750
583081,Warning,['Science Fiction'],4.8,132,0,2021-10-22,500,750
575446,New Order,"['Drama', 'Thriller']",6.4,370,1825491,2020-10-22,500,750
534094,In Like Flynn,"['Comedy', 'Action', 'Adventure']",4.9,58,0,2018-07-07,500,750
1002307,Untold: Operation Flagrant Foul,['Documentary'],7.073,48,0,2022-08-30,500,750
741335,Sing a Bit of Harmony,"['Animation', 'Drama', 'Science Fiction']",7.5,68,0,2021-10-29,500,707
760154,The Secret Diary of an Exchange Student,"['Comedy', 'Romance']",6.4,155,0,2021-08-18,500,750
960096,The Bush,['Thriller'],7.2,5,0,2022-08-18,500,751
790459,Fingernails,"['Romance', 'Science Fiction', 'Drama']",5.947,215,0,2023-10-27,500,750
586940,I Lost My Body,"['Animation', 'Drama', 'Fantasy']",7.491,1327,0,2019-11-06,500,750
491473,Gloria Bell,"['Drama', 'Romance']",5.965,339,11145006,2019-03-07,500,750
525938,Break,"['Comedy', 'Drama']",6.0,164,0,2018-07-18,500,750
397538,Borg vs McEnroe,"['Drama', 'History']",6.904,1199,16657800,2017-09-08,500,750
20874,Kin-dza-dza!,"['Comedy', 'Science Fiction', 'Adventure']",7.693,283,0,1986-12-01,500,707
74879,Once Upon a Time in Anatolia,"['Drama', 'Crime']",7.467,533,138730,2011-09-23,500,750
680952,Josep,"['Animation', 'Drama', 'History']",7.5,121,0,2020-09-30,500,708
739643,Escape the Field,"['Thriller', 'Horror']",4.9,133,0,2022-05-06,500,750
422619,Jonathan,"['Drama', 'Science Fiction']",5.9,209,0,2018-11-08,500,750
9260,Welcome to Collinwood,"['Comedy', 'Crime']",6.1,242,4402922,2002-10-04,500,750
712178,Gagarine,"['Drama', 'Fantasy']",6.601,139,0,2020-11-11,500,750
1947,An Unfinished Life,['Drama'],6.831,685,18618284,2005-09-09,500,750
40258,Baby Blood,['Horror'],5.7,71,0,1990-01-24,500,750
805058,Aloners,['Drama'],6.8,121,0,2021-05-19,500,750
623926,The Wedding Unplanner,"['Comedy', 'Romance']",6.5,181,3069303,2020-02-14,500,750
620883,Intuition,"['Thriller', 'Crime']",6.2,188,0,2020-05-28,500,750
572468,Impetigore,"['Horror', 'Mystery']",6.7,233,0,2019-10-17,500,750
1037603,DIVE,['Drama'],7.4,78,0,2022-10-24,500,750
597859,The Pilot: A Battle for Survival,"['War', 'History', 'Drama']",6.5,55,0,2021-12-02,500,715
573683,The Wonderland,"['Animation', 'Fantasy', 'Family']",6.4,96,0,2019-04-26,500,750
729577,The Last Son,"['Western', 'Action', 'Adventure', 'Drama']",5.6,134,0,2021-12-10,500,750
477508,Lucky Day,"['Action', 'Crime', 'Thriller']",5.4,174,0,2019-09-18,500,750
608649,The Players,['Comedy'],4.1,175,0,2020-07-15,500,750
716810,Bordertown: The Mural Murders,['Crime'],6.5,100,0,2021-10-27,500,700
719643,Black Is King,['Music'],7.173,133,0,2020-07-30,500,750
1143516,Maxine,['Drama'],5.7,10,0,2023-07-23,500,750
592643,Embattled,"['Action', 'Drama']",6.701,102,0,2020-11-20,500,750
879440,The Invisible Thread,"['Family', 'Drama', 'Comedy']",6.558,190,0,2022-03-04,500,750
350060,Heartstone,"['Romance', 'Drama']",7.2,177,361878,2016-12-28,500,750
5956,Joshua,"['Drama', 'Thriller', 'Horror']",5.6,282,719968,2007-01-21,500,750
639557,Cliff Walkers,"['Thriller', 'Crime', 'History', 'Drama']",6.7,113,172919448,2021-04-30,500,750
10806,In & Out,['Comedy'],6.456,738,63900000,1997-09-10,500,750
565307,Clemency,['Drama'],6.283,120,309776,2019-12-27,500,750
1045636,The Action Pack Saves Christmas,"['Animation', 'Family']",4.9,8,0,2022-11-28,500,750
785980,The Colors of Fire,"['History', 'Drama']",6.776,165,0,2022-11-09,500,750
743563,Vikram,"['Action', 'Crime', 'Thriller']",7.573,158,54172014,2022-06-02,500,750
643261,Little Older Sister 3,[],7.5,2,0,2019-05-17,500,707
492002,Radioflash,"['Thriller', 'Drama']",5.1,94,0,2019-11-15,500,750
1003180,Inside the Mind of a Cat,['Documentary'],7.2,265,0,2022-08-18,500,750
38688,Pandora and the Flying Dutchman,"['Romance', 'Drama', 'Fantasy']",6.7,120,0,1951-04-13,500,750
480623,Christmas Getaway,"['Romance', 'TV Movie']",7.0,151,0,2017-12-23,500,750
355196,I Dream in Another Language,"['Fantasy', 'Drama']",7.9,142,0,2017-07-28,500,750
681355,North Hollywood,"['Comedy', 'Drama']",5.4,45,0,2021-03-26,500,750
40962,Ironweed,['Drama'],6.3,140,7300000,1987-12-18,500,750
11684,La Cage aux Folles II,['Comedy'],6.0,114,6950125,1980-12-10,500,750
205601,Belle,['Drama'],7.079,721,16500000,2013-05-01,500,750
239367,Giovanni's Island,"['Animation', 'Drama', 'History']",7.5,109,0,2014-02-22,500,750
581791,The Blonde One,"['Drama', 'Romance']",7.9,192,0,2019-07-11,500,750
1105916,A Happy Man,['Documentary'],6.2,5,0,2023-03-25,500,750
539617,Big Time Adolescence,"['Comedy', 'Drama']",7.2,367,0,2020-03-13,500,750
664996,Apollo 10½: A Space Age Childhood,"['Animation', 'Comedy', 'Drama']",7.0,313,0,2022-03-24,500,750
459258,Distorted,"['Action', 'Mystery', 'Thriller']",4.846,211,0,2018-06-22,500,750
1172139,The Day I Became a Bird,['Animation'],7.0,1,0,2023-10-15,500,708
423646,In the Fade,"['Drama', 'Crime']",6.9,876,4997844,2017-11-23,500,750
13168,Smiley Face,['Comedy'],6.0,319,179381,2007-11-16,500,750
400387,Riphagen the Untouchable,"['Drama', 'History', 'Thriller']",6.5,179,0,2016-09-22,500,750
65760,The Whistleblower,"['Drama', 'Thriller', 'Crime']",6.733,606,1870392,2010-09-13,500,750
985103,King Shakir Recycle,"['Animation', 'Adventure', 'Family', 'Action', 'Comedy', 'Science Fiction']",5.8,69,0,2022-07-14,500,750
309245,Mistress America,['Comedy'],6.478,587,2500431,2015-08-14,500,750
660046,Ponniyin Selvan: Part I,"['Action', 'Adventure', 'History']",7.082,91,59000000,2022-09-30,500,750
591322,My First Client,['Drama'],8.6,96,0,2019-05-22,500,750
434358,Belle and Sebastian 3: The Last Chapter,"['Adventure', 'Family']",6.534,189,33895230,2018-02-07,500,750
653584,Surge,['Thriller'],5.5,72,0,2020-06-17,500,750
852,It Happened in Broad Daylight,"['Crime', 'Thriller']",7.384,146,0,1958-06-09,500,750
818350,Blush,"['Animation', 'Romance', 'Science Fiction', 'Family']",7.8,176,0,2021-06-13,500,750
1151590,The Doorman,['Comedy'],6.0,18,0,2023-08-31,500,750
849242,Harka,['Drama'],6.8,37,0,2022-11-02,500,732
36758,The Portrait of a Lady,"['Drama', 'Romance']",6.0,252,3692836,1996-10-17,500,750
332872,Julieta,"['Drama', 'Romance']",7.0,909,22468044,2016-04-08,500,750
77878,The Lady,"['Drama', 'Romance']",6.8,263,7832142,2011-11-30,500,750
970308,F*ck Love Too,"['Comedy', 'Romance']",5.3,119,0,2022-05-20,500,750
540291,Isabelle,['Horror'],5.1,145,0,2019-05-24,500,750
520777,Behind the Curve,['Documentary'],6.303,309,0,2018-04-30,500,750
428081,High Society,['Comedy'],6.211,161,0,2017-09-14,500,750
559562,Psycho-Pass: Sinners of the System - Case.2 First Guardian,"['Animation', 'Science Fiction', 'Crime']",6.8,82,0,2019-02-15,500,707
609189,Into the Ashes,"['Crime', 'Thriller', 'Drama', 'Mystery']",5.1,82,0,2019-07-19,500,750
869025,Raymond & Ray,"['Drama', 'Comedy']",6.2,208,0,2022-10-14,500,750
921353,Wrong Place,"['Action', 'Crime', 'Thriller', 'Drama']",4.3,101,0,2022-07-15,500,750
1121878,Gurkha: Beneath the Bravery,"['Drama', 'War', 'History']",6.3,3,0,2022-07-22,500,750
754800,What We Wanted,['Drama'],5.8,94,0,2020-11-11,500,750
462723,All I Wish,"['Comedy', 'Romance']",5.5,98,0,2018-02-01,500,750
360638,The Student and Mister Henri,"['Drama', 'Comedy']",6.7,386,0,2015-10-07,500,750
197950,The Connection,"['Thriller', 'Crime', 'Action']",7.125,933,12062441,2014-12-03,500,713
148656,The Good Witch's Charm,"['TV Movie', 'Family', 'Fantasy']",7.3,84,0,2012-10-27,500,750
157820,Mood Indigo,"['Drama', 'Fantasy']",6.128,649,10435322,2013-01-10,500,750
567410,System Crasher,['Drama'],7.644,379,0,2019-09-19,500,750
802699,The Girl from the Other Side,"['Animation', 'Drama', 'Mystery', 'Fantasy']",7.1,32,0,2023-05-16,500,750
1253,Breaking and Entering,"['Drama', 'Romance']",6.1,262,8974829,2006-12-15,500,750
330770,Evolution,"['Mystery', 'Drama', 'Horror']",5.9,228,0,2016-03-16,500,750
254193,Late Phases,"['Horror', 'Thriller']",6.0,266,0,2014-11-21,500,750
752505,The Old Ways,"['Horror', 'Fantasy']",6.714,366,0,2021-04-04,500,749
241765,The Outsider,"['Action', 'Crime', 'Drama', 'Mystery', 'Thriller']",4.5,69,0,2015-06-21,500,750
522464,Palm Beach,"['Comedy', 'Drama']",5.3,29,0,2019-08-08,500,750
26638,Red Desert,['Drama'],7.3,502,0,1964-09-04,500,750
30718,Last of the Dogmen,"['Adventure', 'Mystery', 'Thriller', 'Western']",6.7,101,0,1995-09-08,500,750
1154883,Take Me to the River,['Drama'],9.0,1,0,2023-10-15,500,750
845140,Kitchen Brigade,"['Comedy', 'Drama']",6.379,161,3285760,2022-01-20,500,750
707408,Rent-A-Pal,"['Horror', 'Thriller']",6.458,130,0,2020-10-11,500,750
42741,A Cop,"['Crime', 'Thriller']",6.6,276,0,1972-10-01,500,750
28571,The Heiress,"['Drama', 'Romance', 'History']",7.8,273,2300000,1949-10-06,500,750
354275,"Right Now, Wrong Then","['Drama', 'Romance']",7.009,162,680728,2015-09-24,500,750
410314,A Wish for Christmas,"['TV Movie', 'Romance', 'Drama', 'Fantasy']",5.9,261,0,2016-11-05,500,750
407890,Lean on Pete,"['Drama', 'Adventure']",6.941,357,2400000,2018-04-06,500,750
8832,Il Divo,['Drama'],7.624,1183,11260366,2008-05-28,500,750
352490,This Beautiful Fantastic,"['Drama', 'Romance', 'Comedy']",7.1,346,0,2016-10-20,500,750
16692,The Tale of Zatoichi,"['Adventure', 'Action', 'Drama']",7.303,150,0,1962-04-18,500,750
598049,A Friendly Tale...,['Comedy'],5.8,161,0,2020-09-09,500,750
27130,I Walked with a Zombie,"['Mystery', 'Horror', 'Drama']",6.8,323,0,1943-04-21,500,750
396774,Bomb City,"['Drama', 'Crime']",7.131,279,59000,2017-03-31,500,750
363889,The Funhouse Massacre,"['Comedy', 'Horror']",5.3,169,0,2015-11-13,500,750
797294,Assault on VA-33,"['Action', 'Thriller']",5.5,55,0,2021-04-22,500,750
890601,Puff: Wonders of the Reef,['Documentary'],7.675,103,0,2021-10-01,500,750
664506,Another World,['Drama'],6.8,186,0,2022-02-16,500,750
5257,The Dish,"['Comedy', 'Drama', 'History']",6.7,224,0,2000-10-19,500,750
627103,"Love, Weddings & Other Disasters","['Romance', 'Comedy']",5.944,89,0,2020-12-04,500,750
763532,Long Story Short,"['Romance', 'Comedy', 'Fantasy']",6.7,217,0,2021-02-11,500,750
470918,Beast,"['Mystery', 'Crime', 'Drama']",6.534,339,0,2018-04-18,500,750
633342,Locked In,"['Mystery', 'Thriller', 'Crime', 'Drama']",6.1,47,0,2021-05-07,500,750
401410,Prey,"['Horror', 'Thriller']",4.7,81,0,2019-07-18,500,750
779057,The Survivalist,"['Action', 'Science Fiction', 'Thriller']",4.4,100,0,2021-12-02,500,750
504585,Little Joe,"['Drama', 'Science Fiction']",5.756,316,0,2019-11-01,500,750
463158,My Dinner with Hervé,"['Drama', 'TV Movie']",6.288,137,0,2018-10-20,500,750
580944,Treehouse,"['Horror', 'Thriller', 'TV Movie']",5.5,82,0,2019-03-01,500,750
770903,Wife's Mom 2,"['Drama', 'Romance']",5.8,6,0,2019-01-14,500,707
949983,Island of Desire,"['Drama', 'Thriller']",4.5,13,0,2022-04-01,500,749
89921,White Fire,"['Drama', 'Action', 'Thriller']",4.4,46,0,1984-07-05,500,750
28978,The Circus,"['Comedy', 'Romance', 'Drama']",7.9,878,0,1928-01-06,500,750
182560,Dark Places,"['Thriller', 'Mystery', 'Drama', 'Crime']",5.937,1357,5090852,2015-04-08,500,750
325346,The Hollars,"['Drama', 'Comedy']",6.3,330,1016985,2016-08-25,500,750
974182,Putahe,"['Thriller', 'Drama']",4.8,9,0,2022-05-13,500,750
1152256,Finding Lights,"['Drama', 'Music']",0.0,0,0,2023-10-15,500,707
602545,Into the Labyrinth,"['Thriller', 'Mystery']",6.377,526,2514679,2019-10-30,500,750
1170985,Vicious Affair,"['Thriller', 'Romance', 'Drama']",9.3,3,0,2023-09-21,500,750
795615,The Feast,"['Horror', 'Thriller']",5.655,87,8316,2021-11-19,500,750
695569,Penance Lane,['Horror'],5.7,92,0,2020-04-21,500,750
852830,Torn Hearts,"['Horror', 'Thriller']",5.8,79,0,2022-05-20,500,750
734858,Spin,"['TV Movie', 'Family', 'Music']",6.9,53,0,2021-09-18,500,750
489891,Laplace's Witch,"['Mystery', 'Crime', 'Science Fiction']",6.3,38,10973306,2018-05-04,500,750
400728,Unknown Soldier,"['War', 'Drama']",7.405,216,15550000,2017-10-27,500,750
745323,Big Tits Mom Friend,"['Drama', 'Romance']",5.2,2,0,2020-07-17,500,754
604362,Hitman: Agent Jun,"['Action', 'Comedy']",7.077,84,0,2020-01-22,500,750
1156596,Silver Dollar Road,['Documentary'],7.2,9,0,2023-10-13,500,750
857497,Untold: Malice at the Palace,"['Documentary', 'Crime']",7.1,121,0,2021-08-10,500,750
811634,The Monkey King: Reborn,"['Animation', 'Action', 'Fantasy', 'Family']",7.2,339,0,2021-04-02,500,750
476389,Anastasia: Once Upon a Time,"['Family', 'Adventure', 'Fantasy']",5.9,98,0,2020-02-27,500,750
5483,Lisa and the Devil,['Horror'],6.2,151,0,1973-05-08,500,750
9041,One Deadly Summer,"['Mystery', 'Drama', 'Crime']",6.9,226,0,1983-05-11,500,750
503752,What Keeps You Alive,"['Horror', 'Thriller']",5.804,288,0,2018-08-24,500,750
509733,Spy Cat,"['Animation', 'Adventure', 'Comedy', 'Family']",6.7,84,3882729,2019-04-11,500,750
524789,The Devil's Doorway,"['Horror', 'Drama']",5.5,178,0,2018-07-13,500,750
431071,Mad Families,['Comedy'],4.8,53,0,2017-01-12,500,750
24469,Fish Tank,['Drama'],6.943,928,5900000,2009-09-11,500,750
623627,Seventeen,"['Drama', 'Comedy']",7.311,190,0,2019-09-21,500,750
735726,Everything Went Fine,"['Comedy', 'Drama']",6.6,162,0,2021-07-18,500,750
726274,Irati,"['Drama', 'Adventure', 'Fantasy']",6.591,110,1036926,2023-02-24,500,750
938159,Office Sex 2021,"['Drama', 'Romance']",0.0,0,0,2021-07-23,500,707
438396,Unknown Origins,"['Drama', 'Thriller']",6.234,449,0,2020-08-28,500,750
576017,For Sama,"['Documentary', 'War']",8.2,303,0,2019-07-26,500,750
953553,Gabriel's Rapture: Part II,['Romance'],8.073,96,0,2022-03-24,500,750
823395,The Baker,"['Action', 'Drama', 'Crime']",6.348,113,0,2023-07-27,500,750
957691,Kaliwaan,['Thriller'],4.4,10,0,2022-04-29,500,749
2185,Big Trouble,"['Action', 'Comedy', 'Thriller', 'Mystery', 'Crime']",6.1,317,8493890,2002-04-05,500,750
17745,Camp Nowhere,"['Comedy', 'Family']",5.923,166,0,1994-08-26,500,750
245916,Kill the Messenger,"['Crime', 'Drama', 'Mystery', 'Thriller', 'History']",6.614,910,5200000,2014-10-09,500,750
20289,Rush,"['Crime', 'Drama']",6.654,153,0,1991-12-22,500,750
445962,Larceny,"['Action', 'Thriller']",3.9,67,0,2017-03-09,500,750
438058,Case Closed: The Crimson Love Letter,"['Animation', 'Crime', 'Mystery', 'Action']",6.5,117,63147576,2017-04-15,500,750
1094537,Colorado Christmas,"['Drama', 'Music', 'Romance']",6.0,9,0,2023-10-15,500,741
560964,Junglee,"['Action', 'Adventure']",6.8,107,0,2019-03-29,500,750
621749,Nimic,"['Drama', 'Fantasy', 'Mystery', 'Thriller']",6.583,309,0,2020-01-30,500,750
776328,Marilyn's Eyes,['Comedy'],6.7,291,0,2021-10-14,500,750
965489,Kushi,"['Romance', 'Comedy', 'Drama']",5.2,23,6400000,2023-08-31,500,750
529862,Brittany Runs a Marathon,"['Comedy', 'Drama']",6.6,507,7439448,2019-08-23,500,750
994108,All of Us Strangers,"['Romance', 'Drama', 'Fantasy']",7.392,993,14864960,2023-12-22,500,750
324562,The Tribes of Palos Verdes,['Drama'],5.4,83,0,2017-12-01,500,741
50542,Under the Hawthorn Tree,"['Drama', 'Romance']",7.76,156,0,2010-09-16,500,750
399440,Peterloo,"['History', 'Drama']",6.8,153,2153029,2018-11-01,500,750
59238,Jesse Stone: Innocents Lost,"['Drama', 'Crime', 'Thriller', 'TV Movie']",6.4,80,0,2011-05-21,500,750
423949,Unicorn Store,"['Fantasy', 'Drama', 'Comedy']",5.907,877,0,2017-09-11,500,750
22311,The Inglorious Bastards,"['Action', 'War', 'Adventure']",6.261,251,0,1978-02-08,500,750
675490,The Unfamiliar,"['Thriller', 'Horror']",5.6,96,0,2020-08-21,500,750
362703,Diablo,"['Action', 'Adventure', 'Thriller', 'Western']",4.9,175,0,2016-01-08,500,750
256,Antoine and Colette,"['Romance', 'Drama', 'Comedy']",7.201,273,0,1962-06-22,500,750
655187,Coven,"['Drama', 'History']",6.683,315,0,2020-10-02,500,750
1061163,At Midnight,"['Romance', 'Comedy']",5.935,69,0,2023-02-10,500,750
28272,Equinox Flower,"['Comedy', 'Drama']",7.448,163,0,1958-09-07,500,750
586586,Bliss,['Horror'],5.736,208,0,2019-09-27,500,750
466550,Drive,"['Action', 'Thriller']",5.016,62,0,2019-11-01,500,711
426242,Where Is Anne Frank,"['Animation', 'Drama', 'Family', 'History']",6.6,78,0,2021-12-08,500,750
4267,Get Out Your Handkerchiefs,"['Romance', 'Comedy', 'Drama']",6.553,142,0,1978-01-11,500,750
1005835,That's Amor,"['Romance', 'Comedy']",5.1,123,0,2022-08-25,500,750
866718,A Small Fortune,"['Thriller', 'Crime']",4.9,11,0,2021-09-16,500,750
1042984,Christmas Full of Grace,"['Romance', 'Comedy']",5.7,67,0,2022-11-30,500,750
77223,Paradise Road,"['War', 'Drama', 'History']",6.4,91,2007100,1997-02-11,500,750
38093,Just Wright,"['Romance', 'Comedy']",6.524,453,21520719,2010-05-14,500,750
410212,Cold Hell,"['Action', 'Crime', 'Thriller']",6.0,109,0,2017-01-19,500,750
698963,Wet Dream: Prostitute Woman,['Romance'],7.0,2,0,2020-04-09,500,707
670243,"Farewell, Mr. Haffmann","['History', 'Drama']",6.875,276,0,2022-01-12,500,750
73500,You May Not Kiss the Bride,"['Action', 'Crime', 'Comedy', 'Romance']",5.6,207,0,2011-04-03,500,736
515047,The Fall of the American Empire,"['Comedy', 'Crime', 'Drama', 'Thriller']",6.5,199,0,2018-06-28,500,750
486101,There's No Place Like Home,"['Comedy', 'Drama']",6.215,736,8198518,2018-02-14,500,750
47837,The Fugitive Kind,"['Romance', 'Drama']",6.8,114,0,1960-04-14,500,750
18443,Decoys 2: Alien Seduction,"['Horror', 'Science Fiction']",5.113,71,0,2007-03-06,500,750
486898,Long Day's Journey Into Night,"['Drama', 'Mystery']",6.984,277,42140000,2018-12-31,500,750
1007427,Night Train,"['Action', 'Thriller', 'Crime']",5.8,46,0,2023-01-13,500,750
25264,I... for Icarus,"['Thriller', 'Crime', 'Mystery']",7.7,165,0,1979-12-19,500,750
11837,Watership Down,"['Adventure', 'Animation', 'Drama']",7.204,695,3713768,1978-10-14,500,750
661677,So Much Love to Give,['Comedy'],5.897,97,0,2020-09-09,500,750
1002695,Mirreyes contra Godínez 2: El retiro,['Comedy'],7.5,113,0,2022-07-21,500,753
552687,Wotakoi: Love is Hard for Otaku,"['Comedy', 'Romance']",6.5,60,0,2020-02-07,500,750
987540,Mount Chiak,['Horror'],5.5,6,0,2023-09-13,500,750
667869,The Life Ahead,['Drama'],6.7,571,0,2020-11-03,500,750
507532,Finestkind,"['Crime', 'Drama', 'Thriller']",6.889,328,0,2023-09-08,500,741
583268,"Someone, Somewhere","['Drama', 'Romance', 'Comedy']",6.4,711,0,2019-09-11,500,750
587870,Lupin the IIIrd: Fujiko's Lie,"['Animation', 'Crime', 'Action', 'Drama']",7.1,104,0,2019-05-31,500,750
569711,Human Capital,"['Crime', 'Drama']",5.7,116,0,2020-07-17,500,750
873125,Robbing Mussolini,"['Action', 'Crime', 'Comedy']",5.6,257,0,2022-10-26,500,750
10368,Tea with Mussolini,"['Comedy', 'Drama', 'War']",6.426,156,21001563,1999-03-25,500,750
533550,Breaking & Exiting,"['Comedy', 'Drama', 'Romance']",6.0,108,0,2018-08-17,500,750
435218,Lost in London,"['Comedy', 'Drama']",5.9,131,0,2017-01-19,500,750
403570,Red Dog: True Blue,"['Family', 'Comedy', 'Drama']",6.5,103,6625303,2016-12-26,500,750
469722,Trauma,"['Horror', 'Thriller', 'Drama']",5.463,136,0,2017-12-25,500,750
27425,Blind Beast,"['Thriller', 'Horror']",6.5,101,0,1969-01-25,500,750
11421,C.R.A.Z.Y.,"['Comedy', 'Drama']",7.488,501,3692417,2005-05-27,500,750
519056,The Glorias,['Drama'],6.4,63,0,2020-12-18,500,750
1014676,Ivy + Bean: The Ghost That Had to Go,"['Family', 'Comedy']",6.8,14,0,2022-09-02,500,750
546110,The Rookies,"['Action', 'Adventure', 'Comedy']",5.3,49,0,2019-07-12,500,750
873127,Under the Amalfi Sun,"['Romance', 'Comedy']",5.8,157,0,2022-07-13,500,750
716706,The Swing of Things,['Comedy'],4.7,120,0,2020-07-02,500,750
743599,Plan B,['Comedy'],6.2,101,0,2021-06-18,500,750
825597,"Maggie Simpson in ""The Force Awakens from Its Nap""","['Family', 'Animation', 'Comedy', 'Science Fiction']",6.602,206,0,2021-05-04,500,750
11656,The Virgin Spring,"['Drama', 'History']",7.846,669,700000,1960-02-08,500,750
3427,Max and the Junkmen,"['Crime', 'Romance']",7.131,134,0,1971-02-17,500,750
929436,Forgive Us Our Trespasses,"['Drama', 'War']",6.243,109,0,2022-02-17,500,750
797309,Biggie: I Got a Story to Tell,"['Documentary', 'Music']",7.2,138,0,2021-03-01,500,750
1064662,My Beautiful Man: Eternal,"['Drama', 'Romance']",8.042,24,0,2023-04-07,500,750
356199,Amazing Grace,"['Music', 'Documentary']",7.1,105,0,2018-12-07,500,750
933886,Two Plus Two,['Comedy'],6.5,45,369145,2022-03-31,500,708
1100287,Making of The Last of Us,['Documentary'],7.1,26,0,2023-03-12,500,750
660353,Ted K,"['Drama', 'Crime']",6.0,144,51544,2021-10-29,500,750
